2021-02-26T16:04:12.148Z [AUDIT] Token created by 'anonymous': tokenId='06b58867-4135-4c18-af32-837f949ff034', issuer='jfrou@01ezfhae126pz9nynx26bydx0c', subject='jfrou@01ezfhae126pz9nynx26bydx0c', expiry=none, refreshable=false
2021-03-07T20:34:48.930Z [AUDIT] Token created by 'anonymous': tokenId='961f0995-0aa5-4bf8-ad99-0cb746402c4a', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615149408919, refreshable=false
2021-03-07T20:34:49.357Z [AUDIT] Token created by 'anonymous': tokenId='d7513e97-093e-4d40-9e05-e070d17d01d4', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615149409345, refreshable=false
2021-03-07T20:34:49.608Z [AUDIT] Token created by 'anonymous': tokenId='48f318a5-583d-41d4-8f3e-544d9b3e57b3', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=none, refreshable=false
2021-03-07T20:34:49.636Z [AUDIT] Token revoked by 'anonymous': tokenId='f89e47c8-8991-472b-ad2b-2ac7cbb709ef', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=none, refreshable=false
2021-03-07T20:34:49.727Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='7ef9edda-1662-4c9e-864e-c53e6f7d36c8', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235689717, refreshable=true
2021-03-07T20:34:49.751Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='54609e15-be29-4112-a25e-a9342f6c12ab', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235689717, refreshable=true
2021-03-07T20:34:49.762Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='d907aa44-457c-4567-9d6a-91582eca235b', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235689726, refreshable=true
2021-03-07T20:34:49.762Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='def968ad-5901-4b18-a42c-376b03426080', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235689723, refreshable=true
2021-03-07T20:34:49.846Z [AUDIT] Token created by 'anonymous': tokenId='7c8cf2df-9321-41f6-a589-48c9cf401675', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-07T20:34:49.859Z [AUDIT] Token revoked by 'anonymous': tokenId='eac0c758-b8ab-4e4d-b3d0-2cced2efe002', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-07T20:34:50.839Z [AUDIT] Token created by 'anonymous': tokenId='ad0a81f9-dcce-4832-834f-31a203e38867', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-07T20:34:50.860Z [AUDIT] Token revoked by 'anonymous': tokenId='b302c69b-aa94-486d-818b-c0f23d432aed', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-07T20:34:53.191Z [AUDIT] Token created by 'jfrt@01ezfhb3454qre0a6ghkyb1e7a': tokenId='8ceb429f-6420-43a0-bf51-dd26431e8b23', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=2561229293187, refreshable=false
2021-03-07T20:35:04.304Z [AUDIT] Token created by 'anonymous': tokenId='be3a20eb-3a82-4e38-8e67-d023b5fa68c0', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-07T20:35:04.333Z [AUDIT] Token revoked by 'anonymous': tokenId='807fa6b8-12a9-4952-9f62-abe06622ae69', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-07T20:35:04.446Z [AUDIT] Token created by 'jffe@000': tokenId='28e62f9e-0d27-43b5-8f2f-ce8b859ed25e', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615149904446, refreshable=false
2021-03-07T20:38:13.142Z [AUDIT] Token created by 'anonymous': tokenId='f9f9a90f-dfeb-460b-9ea7-adaac2300060', issuer='jfrou@01ezfhae126pz9nynx26bydx0c', subject='jfrou@01ezfhae126pz9nynx26bydx0c', expiry=none, refreshable=false
2021-03-07T20:38:13.274Z [AUDIT] Token revoked by 'anonymous': tokenId='cb4cd356-b771-4d63-8dc9-356ef97f0209', issuer='jfrou@01ezfhae126pz9nynx26bydx0c', subject='jfrou@01ezfhae126pz9nynx26bydx0c', expiry=none, refreshable=false
2021-03-07T20:38:17.698Z [AUDIT] Token created by 'anonymous': tokenId='5657f05e-cf91-4552-805d-c2b342c5b923', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615149617682, refreshable=false
2021-03-07T20:38:17.848Z [AUDIT] Token created by 'anonymous': tokenId='72c5e855-6940-4567-abb7-6db92e28b208', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615149617844, refreshable=false
2021-03-07T20:38:18.074Z [AUDIT] Token created by 'anonymous': tokenId='726ea567-181f-4bcd-abf2-89fda08e4217', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615149618071, refreshable=false
2021-03-07T20:38:18.500Z [AUDIT] Token created by 'anonymous': tokenId='4512ed0a-24b3-4da2-a5f7-0ed14df517e8', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615149618488, refreshable=false
2021-03-07T20:38:18.622Z [AUDIT] Token created by 'anonymous': tokenId='01d3c11f-d8ec-4533-9a4c-3445aab03f14', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-07T20:38:18.664Z [AUDIT] Token revoked by 'anonymous': tokenId='7c8cf2df-9321-41f6-a589-48c9cf401675', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-07T20:38:18.834Z [AUDIT] Token created by 'anonymous': tokenId='7cd1d3a5-a96d-40b4-af5c-02da83f5553d', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=none, refreshable=false
2021-03-07T20:38:18.848Z [AUDIT] Token revoked by 'anonymous': tokenId='48f318a5-583d-41d4-8f3e-544d9b3e57b3', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=none, refreshable=false
2021-03-07T20:38:18.925Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='ad264258-7f93-4cbd-a089-2d4d5c5b4103', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235898914, refreshable=true
2021-03-07T20:38:18.941Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='cd3ab233-7478-4d36-82a7-0efb77b6a40a', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235898914, refreshable=true
2021-03-07T20:38:18.943Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='6ead768e-6adb-4e1c-8245-e70bb2e6352d', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235898918, refreshable=true
2021-03-07T20:38:18.947Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='e7e9ac2a-4728-43b5-8c73-ab918d304be2', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615235898914, refreshable=true
2021-03-07T20:38:19.045Z [AUDIT] Token created by 'anonymous': tokenId='3ab7de30-485b-407d-aa2b-52830d75c333', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-07T20:38:19.059Z [AUDIT] Token revoked by 'anonymous': tokenId='ad0a81f9-dcce-4832-834f-31a203e38867', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-07T20:38:22.902Z [AUDIT] Token created by 'jfrt@01ezfhb3454qre0a6ghkyb1e7a': tokenId='c4c89238-c537-45f2-94d2-ae85db6cf77a', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=2561229502900, refreshable=false
2021-03-07T20:38:33.695Z [AUDIT] Token created by 'anonymous': tokenId='eb31a296-f683-4ec8-9d9b-82fb7e1de12f', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-07T20:38:33.716Z [AUDIT] Token revoked by 'anonymous': tokenId='be3a20eb-3a82-4e38-8e67-d023b5fa68c0', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-07T20:38:33.782Z [AUDIT] Token created by 'jffe@000': tokenId='be510913-7226-42ae-80fb-fcc8272aff7a', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615150113782, refreshable=false
2021-03-07T20:48:55.230Z [AUDIT] Token created by 'anonymous': tokenId='5f884ddd-4cb5-4cd7-89fc-a1f7a25b7826', issuer='jfrou@01ezfhae126pz9nynx26bydx0c', subject='jfrou@01ezfhae126pz9nynx26bydx0c', expiry=none, refreshable=false
2021-03-07T20:48:57.859Z [AUDIT] Token created by 'anonymous': tokenId='f850d073-68c3-44d7-b8c6-881c822da1bb', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615150257829, refreshable=false
2021-03-07T20:48:58.092Z [AUDIT] Token created by 'anonymous': tokenId='928b0013-234c-4364-ab54-114ff04fe1d3', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615150258089, refreshable=false
2021-03-07T20:48:58.338Z [AUDIT] Token created by 'anonymous': tokenId='031e7330-c257-4a7c-877d-787be458fa94', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615150258327, refreshable=false
2021-03-07T20:48:58.770Z [AUDIT] Token created by 'anonymous': tokenId='b4f27eff-89cb-4673-850a-19ef3d7202f5', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615150258767, refreshable=false
2021-03-07T20:48:58.937Z [AUDIT] Token created by 'anonymous': tokenId='cd8dc41e-0c39-4185-9cd0-56d9c02ef55b', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=none, refreshable=false
2021-03-07T20:48:59.111Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='1eab68ad-eab3-471a-a90a-25a3fd22ac42', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615236539105, refreshable=true
2021-03-07T20:48:59.122Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='746bcbe1-966c-4974-b330-eb13129057e4', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615236539107, refreshable=true
2021-03-07T20:48:59.152Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='c1c229ed-d4d6-49ae-843d-6856d399f436', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615236539105, refreshable=true
2021-03-07T20:48:59.152Z [AUDIT] Token created by 'jfevt@01ezfha4frb4q00nh5xqp613j2': tokenId='8b6d8b38-ddc1-4f61-94f5-e68e8c705d4c', issuer='jfevt@01ezfha4frb4q00nh5xqp613j2', subject='jfevt@01ezfha4frb4q00nh5xqp613j2', expiry=1615236539108, refreshable=true
2021-03-07T20:48:59.178Z [AUDIT] Token created by 'anonymous': tokenId='7e23fb65-4d96-4e2a-888d-2cac916470cc', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-07T20:49:00.945Z [AUDIT] Token created by 'anonymous': tokenId='3b31bceb-7624-451a-9e35-ff45f9f7f8d8', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-07T20:49:03.611Z [AUDIT] Token created by 'jfrt@01ezfhb3454qre0a6ghkyb1e7a': tokenId='5402cfc6-e48a-433e-a70b-85d894bded8f', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=2561230143600, refreshable=false
2021-03-07T20:49:13.768Z [AUDIT] Token created by 'anonymous': tokenId='0b2070dd-2538-465b-baca-2483efc3dd46', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-07T20:49:13.920Z [AUDIT] Token created by 'jffe@000': tokenId='fff99d47-69da-481d-a1f4-e3f364ca32c5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615150753920, refreshable=false
2021-03-07T20:49:37.999Z [AUDIT] Token created by 'jffe@000': tokenId='e65a2cea-b90a-487c-826a-cbd5d7841684', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615150777999, refreshable=false
2021-03-07T20:49:37.999Z [AUDIT] Token created by 'jffe@000': tokenId='f823ad1e-f478-4d88-b4b2-4b992149c77e', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615150777999, refreshable=false
2021-03-07T20:49:38.001Z [AUDIT] Token created by 'jffe@000': tokenId='0105dea2-0efe-411f-9d05-2cac96c4ca1c', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615150778001, refreshable=false
2021-03-07T20:49:38.009Z [AUDIT] Token created by 'jffe@000': tokenId='8778806c-fdb5-4ba9-9a9e-32099fd40167', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615150778008, refreshable=false
2021-03-07T20:49:44.911Z [AUDIT] Token created by 'jffe@000': tokenId='9a023b84-3115-4e01-8283-99475bc02dab', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615151984907, refreshable=true
2021-03-07T20:49:45.015Z [AUDIT] Token created by 'jffe@000': tokenId='7cfcef77-7760-4ccc-84a0-88f3a2ea30c0', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615150785015, refreshable=false
2021-03-07T20:49:45.015Z [AUDIT] Token created by 'jffe@000': tokenId='291cbbef-0a0d-4dff-85d5-f7367f138af0', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615150785015, refreshable=false
2021-03-07T20:49:45.015Z [AUDIT] Token created by 'jffe@000': tokenId='64198c0e-aa0d-4392-b326-c514d6c54588', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615150785015, refreshable=false
2021-03-07T20:49:45.726Z [AUDIT] Token created by 'jffe@000': tokenId='f49c8470-c40a-4d1b-9352-8a4c1dc29643', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615150785726, refreshable=false
2021-03-08T18:09:55.686Z [AUDIT] Token created by 'anonymous': tokenId='94e04661-f427-454f-869d-dc0f672cf666', issuer='jfrou@01ezfhae126pz9nynx26bydx0c', subject='jfrou@01ezfhae126pz9nynx26bydx0c', expiry=none, refreshable=false
2021-03-08T18:10:00.471Z [AUDIT] Token created by 'anonymous': tokenId='13efe906-4ebf-44b0-8650-3afaba6e7240', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615227120455, refreshable=false
2021-03-08T18:10:00.604Z [AUDIT] Token created by 'anonymous': tokenId='cbcd260e-362f-4af3-ad4b-e3caf12c2211', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615227120600, refreshable=false
2021-03-08T18:10:00.852Z [AUDIT] Token created by 'anonymous': tokenId='0e215b97-57a8-4c25-84c7-3ed63ef5b50d', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615227120841, refreshable=false
2021-03-08T18:10:01.281Z [AUDIT] Token created by 'anonymous': tokenId='1867fd33-457c-423a-a92f-99e514e89332', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-08T18:10:01.360Z [AUDIT] Token created by 'anonymous': tokenId='0c3abc22-1889-4587-924f-0702fb484b53', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-08T18:10:03.946Z [AUDIT] Token created by 'jfrt@01ezfhb3454qre0a6ghkyb1e7a': tokenId='7e4ca29b-a1cb-4ae0-83d5-a90be980f70d', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=2561307003936, refreshable=false
2021-03-08T18:10:11.440Z [AUDIT] Token created by 'anonymous': tokenId='aef44d9f-e401-4ad7-a98d-9fb6a37adf05', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-08T18:10:11.546Z [AUDIT] Token created by 'jffe@000': tokenId='0eb7bcbb-e479-4409-b1d8-529673f68bc7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615227611545, refreshable=false
2021-03-08T18:20:14.090Z [AUDIT] Token created by 'jffe@000': tokenId='67883f2a-d36f-4aea-84c8-9e0356c53ec7', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615228214090, refreshable=false
2021-03-08T18:20:14.095Z [AUDIT] Token created by 'jffe@000': tokenId='b3fa5231-a6f1-460d-85cd-ac46d277d54c', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615228214095, refreshable=false
2021-03-08T18:20:14.095Z [AUDIT] Token created by 'jffe@000': tokenId='41843c91-2c0f-43ba-9fac-97be700e8292', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615228214095, refreshable=false
2021-03-08T18:20:14.102Z [AUDIT] Token created by 'jffe@000': tokenId='67feaae6-6612-4a03-9cda-acce889d8f88', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615228214102, refreshable=false
2021-03-08T18:20:55.951Z [AUDIT] Token created by 'jffe@000': tokenId='e7c615ec-2017-4ac9-9d62-08be281da163', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615228255951, refreshable=false
2021-03-08T18:20:55.954Z [AUDIT] Token created by 'jffe@000': tokenId='2f496bad-5b75-47d0-8c52-dc92003c96b7', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615228255954, refreshable=false
2021-03-08T18:20:55.955Z [AUDIT] Token created by 'jffe@000': tokenId='d7b5aa65-7472-4533-87aa-146975582a4b', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615228255954, refreshable=false
2021-03-08T18:20:55.966Z [AUDIT] Token created by 'jffe@000': tokenId='0802c7bf-8f2d-4134-8950-2501051065ce', issuer='jffe@000', subject='jffe@000/users/anonymous', expiry=1615228255966, refreshable=false
2021-03-08T18:21:06.366Z [AUDIT] Token created by 'jffe@000': tokenId='626cba7c-19a2-403d-88a1-76029a735164', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615229466363, refreshable=true
2021-03-08T18:21:06.501Z [AUDIT] Token created by 'jffe@000': tokenId='6c3a86c5-a0c2-440c-9ac9-9e351be87d82', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615228266500, refreshable=false
2021-03-08T18:21:06.501Z [AUDIT] Token created by 'jffe@000': tokenId='cb8c41d6-3c8a-4640-8c71-19e808974c1e', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615228266501, refreshable=false
2021-03-08T18:21:06.519Z [AUDIT] Token created by 'jffe@000': tokenId='4473d176-080b-4b3b-ba63-8d30f38cf9cd', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615228266518, refreshable=false
2021-03-08T18:21:07.340Z [AUDIT] Token created by 'jffe@000': tokenId='ec0ccfd8-e3c9-4bfa-b9ee-26ef98f97c6c', issuer='jffe@000', subject='jffe@000/users/admin', expiry=1615228267340, refreshable=false
2021-03-08T18:30:43.601Z [AUDIT] Token created by 'anonymous': tokenId='d1c2a131-860c-42de-b104-c51f0aa89213', issuer='jfrou@01ezfhae126pz9nynx26bydx0c', subject='jfrou@01ezfhae126pz9nynx26bydx0c', expiry=none, refreshable=false
2021-03-08T18:30:50.903Z [AUDIT] Token created by 'anonymous': tokenId='2ecc884a-07b3-44bf-a1fa-92a43a766b38', issuer='jfac@01ezfha4frb4q00nh5xqp613j2', subject='jfac@01ezfha4frb4q00nh5xqp613j2', expiry=1615228370892, refreshable=false
2021-03-08T18:30:51.612Z [AUDIT] Token created by 'anonymous': tokenId='9e0ec935-daed-4736-a56b-ed1956e20473', issuer='jfmd@01ezfhaehakhc23s8yknmdceje', subject='jfmd@01ezfhaehakhc23s8yknmdceje', expiry=none, refreshable=false
2021-03-08T18:30:51.830Z [AUDIT] Token created by 'anonymous': tokenId='18baf7c3-0611-48b2-a305-139f0f4ad234', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=none, refreshable=false
2021-03-08T18:30:55.443Z [AUDIT] Token created by 'jfrt@01ezfhb3454qre0a6ghkyb1e7a': tokenId='4b658db1-2029-4ab9-9961-4ae1b991b03e', issuer='jfrt@01ezfhb3454qre0a6ghkyb1e7a', subject='jfrt@01ezfhb3454qre0a6ghkyb1e7a', expiry=2561308255426, refreshable=false
2021-03-08T18:31:05.615Z [AUDIT] Token created by 'anonymous': tokenId='b5083bf8-e035-4cef-b582-00a24d81430b', issuer='jffe@000', subject='jffe@000', expiry=none, refreshable=false
2021-03-08T18:31:05.805Z [AUDIT] Token created by 'jffe@000': tokenId='11a0208f-c65b-486d-ba15-d287b347cbea', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615228865805, refreshable=false
2021-03-08T18:41:08.628Z [AUDIT] Token created by 'jffe@000': tokenId='b2e6dc8b-e36c-4c58-b594-b789be6d197b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615229468628, refreshable=false
2021-03-08T18:41:08.628Z [AUDIT] Token created by 'jffe@000': tokenId='54168163-a476-4bf3-a0c1-8083e721eeb5', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615229468628, refreshable=false
2021-03-08T18:41:08.629Z [AUDIT] Token created by 'jffe@000': tokenId='b298ff30-cf00-4d33-b983-ef773e7de172', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615229468629, refreshable=false
2021-03-08T18:41:08.629Z [AUDIT] Token created by 'jffe@000': tokenId='ba102f14-11ff-4141-b1f1-442836e80241', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615229468629, refreshable=false
2021-03-08T18:51:08.691Z [AUDIT] Token created by 'jffe@000': tokenId='2fbc985a-868c-4662-9571-e67f0cfcc9ec', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230068691, refreshable=false
2021-03-08T18:51:08.691Z [AUDIT] Token created by 'jffe@000': tokenId='c90148e8-fece-4083-8bb0-6b3aea7d59d0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230068691, refreshable=false
2021-03-08T18:51:08.694Z [AUDIT] Token created by 'jffe@000': tokenId='c6680bc0-5423-4011-91d9-13b322b6d9e1', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230068694, refreshable=false
2021-03-08T18:51:08.704Z [AUDIT] Token created by 'jffe@000': tokenId='433305eb-1a71-44f3-a00d-b9ceb0986d1d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230068704, refreshable=false
2021-03-08T19:01:08.761Z [AUDIT] Token created by 'jffe@000': tokenId='c0a53f9f-9156-42d1-9958-bd47484cdf9d', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230668761, refreshable=false
2021-03-08T19:01:08.762Z [AUDIT] Token created by 'jffe@000': tokenId='b1f1f3bd-5db7-4332-aba4-eb0629554c32', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230668762, refreshable=false
2021-03-08T19:01:08.764Z [AUDIT] Token created by 'jffe@000': tokenId='0be2307e-fd71-454f-ac25-d75daaf1870b', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230668764, refreshable=false
2021-03-08T19:01:08.765Z [AUDIT] Token created by 'jffe@000': tokenId='bcb541cd-2f19-42c9-b039-a91ac1acb0f0', issuer='jffe@000', subject='jffe@000/users/jffe@000', expiry=1615230668765, refreshable=false
